"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"andan_41";"A. Hudan Atmari";"401309618";"1227378010740809728";"/andan_41/status/1227378010740809728";"2020-02-11 23:44:55";1581464695;"Iyo kiri. Langganan
Modele koyok jakarta langganan banjir";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Iyo kiri. Langganan
Modele koyok <strong>jakarta</strong> langganan <strong>banjir</strong></p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1227200035072299008";"[{'screen_name': 'akasaja', 'user_id': '245758247'}]"
"kantayu";"KANTAYU";"3233128724";"1227377647740567552";"/kantayu/status/1227377647740567552";"2020-02-11 23:43:29";1581464609;"Tsunami Aceh, gempa Lombok, gempa Palu, banjir Jakarta, apa semua karena kena Azab ???

Serius nanya

http://detik.id/6qieBD ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Tsunami Aceh, gempa Lombok, gempa Palu, <strong>banjir</strong> <strong>Jakarta</strong>, apa semua karena kena Azab ???

Serius nanya

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://detik.id/6qieBD"" dir=""ltr"" href=""https://t.co/8Cp3YcDPew"" rel=""nofollow noopener"" target=""_blank"" title=""http://detik.id/6qieBD""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">detik.id/6qieBD</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://detik.id/6qieBD']";"[]";False;"[]";"";305;76;116;True;False;"";"[]"
"OposisiKadrun";"Oposisi";"1210161030128525314";"1227377006938968064";"/OposisiKadrun/status/1227377006938968064";"2020-02-11 23:40:56";1581464456;"Gw mah warga jakarta nyet, gara² banjir gw susah berangkat kantor, gw ga pernah ngebanding²in anies sama risma, bwt apa? Anies dibandinginnya sama sampah, itu yg gw lakuin, makanya begok jangan diborong...";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Gw mah warga <strong>jakarta</strong> nyet, gara² <strong>banjir</strong> gw susah berangkat kantor, gw ga pernah ngebanding²in anies sama risma, bwt apa? Anies dibandinginnya sama sampah, itu yg gw lakuin, makanya begok jangan diborong...</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1223352693973909504";"[{'screen_name': 'imranyassin', 'user_id': '154836249'}, {'screen_name': 'GunRomli', 'user_id': '45602536'}]"
"T_jail";"Tuti Gilbert";"71540605";"1227372856943632384";"/T_jail/status/1227372856943632384";"2020-02-11 23:24:27";1581463467;"Sok tau lu 
Tp yg bahagia Jakarta isu monas Dan banjir tenggelam";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Sok tau lu 
Tp yg bahagia <strong>Jakarta</strong> isu monas Dan <strong>banjir</strong> tenggelam</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"1227065400409509888";"[{'screen_name': 'Jokoumb64504158', 'user_id': '1189386665204125698'}, {'screen_name': 'NotesofMila', 'user_id': '1095888147022438400'}, {'screen_name': 'wiwikherma', 'user_id': '315040374'}]"
"Zap57011053";"Zap";"1176155112357552128";"1227369158486052864";"/Zap57011053/status/1227369158486052864";"2020-02-11 23:09:45";1581462585;"Pasukan sakit hati bang.. donaturnya para taipan ga bisa bergerak berbuat jahat di DKI jakarta.. doi orang jabar tapi males cuit banjir rancaekek, diemin aja tweets dia cuma untuk konsumsi orang2 dunguk.. bentar lagi juga ketampol muka sendiri kaya yang udah2.. wkwkwkw";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pasukan sakit hati bang.. donaturnya para taipan ga bisa bergerak berbuat jahat di DKI <strong>jakarta</strong>.. doi orang jabar tapi males cuit <strong>banjir</strong> rancaekek, diemin aja tweets dia cuma untuk konsumsi orang2 dunguk.. bentar lagi juga ketampol muka sendiri kaya yang udah2.. wkwkwkw</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1227171862989328384";"[{'screen_name': 'IrfanMs06958530', 'user_id': '1205786374600712192'}, {'screen_name': 'Uki23', 'user_id': '64677484'}]"
"ArekNdeso15";"arek_ndeso";"1022061863306027009";"1227369108993277952";"/ArekNdeso15/status/1227369108993277952";"2020-02-11 23:09:33";1581462573;"Pendukung @jokowi nyata otak kopong semua...mrk lupa atau pura2 lupa bahwa yg ngebacot banjir jakarta akan mudah diatasi kalau jd presiden itu @jokowi .napa mereka malah nyerang anies?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Pendukung <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> nyata otak kopong semua...mrk lupa atau pura2 lupa bahwa yg ngebacot <strong>banjir</strong> <strong>jakarta</strong> akan mudah diatasi kalau jd presiden itu <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> .napa mereka malah nyerang anies?</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"1226796718831751169";"[{'screen_name': 'diponegros', 'user_id': '1050324744'}, {'screen_name': 'nyinyir404', 'user_id': '1376760650'}]"
"ari_aditya";"You can be better !";"76351840";"1227366815648477186";"/ari_aditya/status/1227366815648477186";"2020-02-11 23:00:26";1581462026;"@DKIJakarta bahas dunk apa saja hal hal yg sudah dilakukan untuk mencegah banjir di Jakarta, mulai dari banjir jika hujan dengan intensitas tinggi di Jakarta hingga kiriman air dari daerah lain disekeliling Jakarta
Dan sudah brp persen pengerjaannya dari rencana agar jkt tdk bnjr";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""166014938"" dir=""ltr"" href=""/DKIJakarta""><s>@</s><b>DKIJakarta</b></a> bahas dunk apa saja hal hal yg sudah dilakukan untuk mencegah <strong>banjir</strong> di <strong>Jakarta</strong>, mulai dari <strong>banjir</strong> jika hujan dengan intensitas tinggi di <strong>Jakarta</strong> hingga kiriman air dari daerah lain disekeliling <strong>Jakarta</strong>
Dan sudah brp persen pengerjaannya dari rencana agar jkt tdk bnjr</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"1227227036646703105";"[{'screen_name': 'DKIJakarta', 'user_id': '166014938'}]"
"rizal35432428";"rizal";"1097354695742386177";"1227363704817115137";"/rizal35432428/status/1227363704817115137";"2020-02-11 22:48:05";1581461285;"Semoga apa yang di bilang aagym cepet terwujud , dapet pemimpin yg rendah hati, tak ujub merasa sudah banyak berbuat, biar Jakarta ga banjir terus. pic.twitter.com/Bqvf6q86BC";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Semoga apa yang di bilang aagym cepet terwujud , dapet pemimpin yg rendah hati, tak ujub merasa sudah banyak berbuat, biar <strong>Jakarta</strong> ga <strong>banjir</strong> terus. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Bqvf6q86BC"">pic.twitter.com/Bqvf6q86BC</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EQh4yAcU4AA8Z1i.jpg']";"";0;0;0;False;True;"1227273994987945984";"[{'screen_name': 'zarazettirazr', 'user_id': '50682651'}, {'screen_name': 'aagym', 'user_id': '155183099'}]"
"Aby_Lila_Sani";"#Pak'De _ Online#";"144067052";"1227356958153269249";"/Aby_Lila_Sani/status/1227356958153269249";"2020-02-11 22:21:16";1581459676;"Kalau Walikota yg katakan bhw macet dan banjir Jakarta akan mudah diatasi kalau sdh jadi  Guubernur, siapa ya ?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kalau Walikota yg katakan bhw macet dan <strong>banjir</strong> <strong>Jakarta</strong> akan mudah diatasi kalau sdh jadi  Guubernur, siapa ya ?</p>";"[]";"[]";False;"[]";"";2;0;0;False;True;"1226797873641058304";"[{'screen_name': 'msaid_didu', 'user_id': '1117990249806721024'}]"
"SayapGaruda08";"Sayap Garuda";"860800957034110977";"1227354087647133697";"/SayapGaruda08/status/1227354087647133697";"2020-02-11 22:09:52";1581458992;"Padahal Pembully Anies Sudah Amat Sangat Senang Dengan Admin Sewaktu Memposting Soal Banjir Jakarta, Yah Gigit Jari Lagi Deh... https://m.cnnindonesia.com/nasional/20200210210328-12-473425/polisi-periksa-admin-tmc-polda-soal-salah-info-banjir-jakut …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Padahal Pembully Anies Sudah Amat Sangat Senang Dengan Admin Sewaktu Memposting Soal <strong>Banjir</strong> <strong>Jakarta</strong>, Yah Gigit Jari Lagi Deh... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://m.cnnindonesia.com/nasional/20200210210328-12-473425/polisi-periksa-admin-tmc-polda-soal-salah-info-banjir-jakut"" dir=""ltr"" href=""https://t.co/ws1dE109uU"" rel=""nofollow noopener"" target=""_blank"" title=""https://m.cnnindonesia.com/nasional/20200210210328-12-473425/polisi-periksa-admin-tmc-polda-soal-salah-info-banjir-jakut""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">m.cnnindonesia.com/nasional/20200</span><span class=""invisible"">210210328-12-473425/polisi-periksa-admin-tmc-polda-soal-salah-info-banjir-jakut</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://m.cnnindonesia.com/nasional/20200210210328-12-473425/polisi-periksa-admin-tmc-polda-soal-salah-info-banjir-jakut']";"[]";False;"[]";"";0;1;0;False;False;"";"[]"
"Ma5Herdi";"Herdiyanto";"963719057538101253";"1227352478032642049";"/Ma5Herdi/status/1227352478032642049";"2020-02-11 22:03:28";1581458608;"Emang gara-gara kamu, namun bukan salah kamu.
Seperti banjir Jakarta gara2 air hujan 3 hari, namun bukan salah air hujan...";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Emang gara-gara kamu, namun bukan salah kamu.
Seperti <strong>banjir</strong> <strong>Jakarta</strong> gara2 air hujan 3 hari, namun bukan salah air hujan...</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"dayutrim";"Day";"454031434";"1227338212403752970";"/dayutrim/status/1227338212403752970";"2020-02-11 21:06:47";1581455207;"akhirnya aku liat banjir langsung di JAKARTA g diTV.. ketika aku menjadi #wisatawan di #jakarta pic.twitter.com/yVXRFbBPlH";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">akhirnya aku liat <strong>banjir</strong> langsung di <strong>JAKARTA</strong> g diTV..<img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/> ketika aku menjadi <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wisatawan?src=hash""><s>#</s><b>wisatawan</b></a> di <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/jakarta?src=hash""><s>#</s><b><strong>jakarta</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yVXRFbBPlH"">pic.twitter.com/yVXRFbBPlH</a></p>";"[]";"['wisatawan', 'jakarta']";True;"['https://pbs.twimg.com/media/EQhhlL6WoAQ4u4r.jpg']";"";0;0;0;False;False;"";"[]"
"gunawanptr";"גאָרנישט";"76247706";"1227316980706955266";"/gunawanptr/status/1227316980706955266";"2020-02-11 19:42:25";1581450145;"aku aja udah ga ngerti dgn apa yg aku omongkan mba. anggap aja banjir jakarta.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">aku aja udah ga ngerti dgn apa yg aku omongkan mba. anggap aja <strong>banjir</strong> <strong>jakarta</strong>.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1227311749168320513";"[{'screen_name': 'wlndri180802', 'user_id': '1214385780547710976'}]"
"SuruhGoogleAja";"Nonton video bokep Link Full Video Porno Jav Porn";"3711619693";"1227315656917487616";"/SuruhGoogleAja/status/1227315656917487616";"2020-02-11 19:37:09";1581449829;"banjir yang terjadi di jakarta 2017";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>banjir</strong> yang terjadi di <strong>jakarta</strong> 2017</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"tulisansosmed";"kata hati";"1070045820";"1227307857751822342";"/tulisansosmed/status/1227307857751822342";"2020-02-11 19:06:10";1581447970;"Waspada !!!banjir kiriman Bogor sdh
dikirim lagi ke Jakarta...Tadi saya
liat mobil Tangki ada tulisan ""Air
Dari Gunung Salak - Bogor""";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Waspada !!!<strong>banjir</strong> kiriman Bogor sdh
dikirim lagi ke <strong>Jakarta</strong>...Tadi saya
liat mobil Tangki ada tulisan ""Air
Dari Gunung Salak - Bogor""</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"anggorosabdo";"Anggoro Sabdo";"119105271";"1227303147867136002";"/anggorosabdo/status/1227303147867136002";"2020-02-11 18:47:27";1581446847;"Jakarta apa URGENnya buat para Bule.. buat nyari duit iya, Pariwisata apa yg dibanggakan dijakarta males kali Macet, Banjir bule tuh gak ada yg mau kejakarta, memang pernah lu liat Bule wara wiri dijakarta.. ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Jakarta</strong> apa URGENnya buat para Bule.. buat nyari duit iya, Pariwisata apa yg dibanggakan dijakarta males kali Macet, <strong>Banjir</strong> bule tuh gak ada yg mau kejakarta, memang pernah lu liat Bule wara wiri dijakarta.. <img alt=""🤔"" aria-label=""Emoji: Wajah berpikir"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Wajah berpikir""/></p>";"[]";"[]";False;"[]";"";3;1;2;True;True;"1227119287938080771";"[{'screen_name': 'GenBeWise', 'user_id': '1103462492'}, {'screen_name': 'erwingatuso', 'user_id': '117462075'}]"
"jannotama";"⛔ OBOR ⛔";"185167250";"1227300860838871040";"/jannotama/status/1227300860838871040";"2020-02-11 18:38:22";1581446302;"Ga becus saja banyak penghargaan. Gimana kalau becus ya. 

Contoh tu pak jokowi.. Sudah sukses membuat jakarta ngga banjir..  Dengan cara mindah ibu kota. 
";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Ga becus saja banyak penghargaan. Gimana kalau becus ya. 

Contoh tu pak jokowi.. Sudah sukses membuat <strong>jakarta</strong> ngga <strong>banjir</strong>..  Dengan cara mindah ibu kota. 
<img alt=""😁"" aria-label=""Emoji: Wajah menyeringai dengan mata tersenyum"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f601.png"" title=""Wajah menyeringai dengan mata tersenyum""/></p>";"[]";"[]";False;"[]";"";2;0;1;True;True;"1227265003473915904";"[{'screen_name': 'Aldi081297', 'user_id': '950035602853969920'}, {'screen_name': 'ILCtv1', 'user_id': '2421762716'}]"
"yayat_basayyeb";"¥@yaT_ B$¥B❤🇮🇩💪";"1719661122";"1227300822704197632";"/yayat_basayyeb/status/1227300822704197632";"2020-02-11 18:38:12";1581446292;"Mau naikin elektabilitas dgn menyelenggarakan Formula E? Tuh jakarta makin tenggelam. Ngurus banjir aja gak becus !! Itu sama sj dgn Tertawa dibalik penderitaan orang lain. https://twitter.com/4smara1701/status/1227119287938080771 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Mau naikin elektabilitas dgn menyelenggarakan Formula E? Tuh <strong>jakarta</strong> makin tenggelam. Ngurus <strong>banjir</strong> aja gak becus !! Itu sama sj dgn Tertawa dibalik penderitaan orang lain. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/4smara1701/status/1227119287938080771"" dir=""ltr"" href=""https://t.co/8kwVkVK0w0"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/4smara1701/status/1227119287938080771""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/4smara1701/sta</span><span class=""invisible"">tus/1227119287938080771</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/4smara1701/status/1227119287938080771']";"[]";False;"[]";"";1;1;0;False;False;"";"[]"
"Cuteeegurls";"Z e n t";"1102148341004001280";"1227291634741608448";"/Cuteeegurls/status/1227291634741608448";"2020-02-11 18:01:42";1581444102;"Jakarta noh banjir kebanyakan polisi tidur pada mimpi basah";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Jakarta</strong> noh <strong>banjir</strong> kebanyakan polisi tidur pada mimpi basah</p>";"[]";"[]";False;"[]";"";0;0;1;True;True;"1227291296156409856";"[{'screen_name': 'Asknonym', 'user_id': '1012535996590616576'}]"
"bab8a4b40d8a498";"Sur Wani";"2897217487";"1227285822350606336";"/bab8a4b40d8a498/status/1227285822350606336";"2020-02-11 17:38:36";1581442716;"Banjir datang di Jakarta karena teluk Jakarta diuruk oleh cina2 melalui proyek ilegal reklamasi teluk Jakarta, dg menggunakan perizinan palsu yg dikeluarkan oleh gubernur Jokowi-ahok.akibatnya 12 sungai yg melintasi Jakarta muaranya diteluk Jakarta tak bisa mengalir sempurna.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Banjir</strong> datang di <strong>Jakarta</strong> karena teluk <strong>Jakarta</strong> diuruk oleh cina2 melalui proyek ilegal reklamasi teluk <strong>Jakarta</strong>, dg menggunakan perizinan palsu yg dikeluarkan oleh gubernur Jokowi-ahok.akibatnya 12 sungai yg melintasi <strong>Jakarta</strong> muaranya diteluk <strong>Jakarta</strong> tak bisa mengalir sempurna.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1227074745943777281";"[{'screen_name': 'ruhutsitompul', 'user_id': '219244515'}]"
"JidinThok";"Jidine";"815802157857280000";"1227276785148026883";"/JidinThok/status/1227276785148026883";"2020-02-11 17:02:41";1581440561;"Alah tai lo... Tiap tahun juga jakarta banjir. Nyirnyir doang becusnya";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Alah tai lo... Tiap tahun juga <strong>jakarta</strong> <strong>banjir</strong>. Nyirnyir doang becusnya</p>";"[]";"[]";False;"[]";"";1;0;0;False;True;"1227082934005354496";"[{'screen_name': 'gorillatozzz', 'user_id': '1046666556204244992'}, {'screen_name': 'nar_dwi', 'user_id': '1090639672206741504'}]"
"monitorindo";"MONITOR Indonesia";"282563920";"1227276645876109313";"/monitorindo/status/1227276645876109313";"2020-02-11 17:02:08";1581440528;"Bukan Anies Jika Tidak Pintar Bersilat Lidah: Jakarta Banjir Salahkan Curah Hujan Tinggi  https://www.bizlaw.id/read/18098/Bukan-Anies-Jika-Tidak-Pintar-Bersilat-Lidah-Jakarta-Banjir-Salahkan-Curah-Hujan-Tinggi … #AniesBaswedan #BanjirJakarta";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bukan Anies Jika Tidak Pintar Bersilat Lidah: <strong>Jakarta</strong> <strong>Banjir</strong> Salahkan Curah Hujan Tinggi  <a class=""twitter-timeline-link"" data-expanded-url=""https://www.bizlaw.id/read/18098/Bukan-Anies-Jika-Tidak-Pintar-Bersilat-Lidah-Jakarta-Banjir-Salahkan-Curah-Hujan-Tinggi"" dir=""ltr"" href=""https://t.co/KrXGb8fDQR"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.bizlaw.id/read/18098/Bukan-Anies-Jika-Tidak-Pintar-Bersilat-Lidah-Jakarta-Banjir-Salahkan-Curah-Hujan-Tinggi""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">bizlaw.id/read/18098/Buk</span><span class=""invisible"">an-Anies-Jika-Tidak-Pintar-Bersilat-Lidah-Jakarta-Banjir-Salahkan-Curah-Hujan-Tinggi</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AniesBaswedan?src=hash""><s>#</s><b>AniesBaswedan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanjirJakarta?src=hash""><s>#</s><b><strong>BanjirJakarta</strong></b></a></p>";"['https://www.bizlaw.id/read/18098/Bukan-Anies-Jika-Tidak-Pintar-Bersilat-Lidah-Jakarta-Banjir-Salahkan-Curah-Hujan-Tinggi']";"['AniesBaswedan', 'BanjirJakarta']";False;"[]";"";0;0;0;False;False;"";"[]"
"MangiranNing";"Kadrun Nyungsep";"859450347068116992";"1227276494000381953";"/MangiranNing/status/1227276494000381953";"2020-02-11 17:01:32";1581440492;"BINGUNG NYARI KETELADANAN...
Jaman @basuki_btp JAKARTA BANJIR, bikin twett demikian...
Jaman @aniesbaswedan JAKARTA BANJIR, bikin tweet demikian...
OTAK KANAN & OTAK KIRI memang beda fungsi...
Yg lebih bingung yg gak bisa gunakan OTAK";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">BINGUNG NYARI KETELADANAN...
Jaman <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115286138"" dir=""ltr"" href=""/basuki_btp""><s>@</s><b>basuki_btp</b></a> <strong>JAKARTA</strong> <strong>BANJIR</strong>, bikin twett demikian...
Jaman <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110312278"" dir=""ltr"" href=""/aniesbaswedan""><s>@</s><b>aniesbaswedan</b></a> <strong>JAKARTA</strong> <strong>BANJIR</strong>, bikin tweet demikian...
OTAK KANAN &amp; OTAK KIRI memang beda fungsi...
Yg lebih bingung yg gak bisa gunakan OTAK</p>";"[]";"[]";False;"[]";"";2;0;0;False;True;"1227272723505631232";"[{'screen_name': 'ILCtv1', 'user_id': '2421762716'}, {'screen_name': 'aagym', 'user_id': '155183099'}]"
"ABRochim18";"abdul rochim";"4925598762";"1227275167262367744";"/ABRochim18/status/1227275167262367744";"2020-02-11 16:56:16";1581440176;"Keteladanan perlu dibudayakan, jujur dalam menyampaikan kebenaran, adil  menilai kemampuan orang lain.

Sudah ada pemimpin yang mampu mengatasi banjir Jakarta dan sekitarnya serta pemimpin tidak ujub ?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Keteladanan perlu dibudayakan, jujur dalam menyampaikan kebenaran, adil  menilai kemampuan orang lain.

Sudah ada pemimpin yang mampu mengatasi <strong>banjir</strong> <strong>Jakarta</strong> dan sekitarnya serta pemimpin tidak ujub ?</p>";"[]";"[]";False;"[]";"";1;0;1;True;True;"1227272723505631232";"[{'screen_name': 'ILCtv1', 'user_id': '2421762716'}, {'screen_name': 'aagym', 'user_id': '155183099'}]"
"vanschips";"budhy";"701426066";"1227273394082607105";"/vanschips/status/1227273394082607105";"2020-02-11 16:49:13";1581439753;"Bukannya itu janji mantan gubernur yg ngomong kl jadi presiden jakarta ga macet dan ga banjir... kl dia bikin bendungan ya wajarrrr kaliii masa utk bogor yg bikin Anies jg... 
Mikir mas @Ronin_Indo";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bukannya itu janji mantan gubernur yg ngomong kl jadi presiden <strong>jakarta</strong> ga macet dan ga <strong>banjir</strong>... kl dia bikin bendungan ya wajarrrr kaliii masa utk bogor yg bikin Anies jg... 
Mikir mas <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""177202893"" dir=""ltr"" href=""/Ronin_Indo""><s>@</s><b>Ronin_Indo</b></a></p>";"[]";"[]";False;"[]";"";3;0;1;True;True;"1227145018843906048";"[{'screen_name': 'Ronin_Indo', 'user_id': '177202893'}, {'screen_name': '1hsan', 'user_id': '62769845'}]"
"Basreel";"Piccolo👽";"1035133510397308930";"1227272557587390464";"/Basreel/status/1227272557587390464";"2020-02-11 16:45:54";1581439554;"Perlu dikoreksi Joe, dengan gua pindah ke tangerang itu dapat mengurangi penggunaan sampah pelastik yang gua keluarkan di jakarta, secara tidak langsung akan meminimalisir segala spekulasi antusiasi terjadinya kapitalisasi banjir di ibu kota.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Perlu dikoreksi Joe, dengan gua pindah ke tangerang itu dapat mengurangi penggunaan sampah pelastik yang gua keluarkan di <strong>jakarta</strong>, secara tidak langsung akan meminimalisir segala spekulasi antusiasi terjadinya kapitalisasi <strong>banjir</strong> di ibu kota.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1227174825371684866";"[{'screen_name': 'bawibu', 'user_id': '1073942802407469057'}]"
"SGO14611733";"SGO";"1036274179752882183";"1227271350189879296";"/SGO14611733/status/1227271350189879296";"2020-02-11 16:41:06";1581439266;"Kl ga mau kebanjiran, ya tinggal d atas gunung aja nek.. Jakarta mahh dr jaman dulu mah mang langganan banjir. Mo siapa yg mimpin mahh,tetep aja Jakarta langganan banjir.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kl ga mau kebanjiran, ya tinggal d atas gunung aja nek.. <strong>Jakarta</strong> mahh dr jaman dulu mah mang langganan <strong>banjir</strong>. Mo siapa yg mimpin mahh,tetep aja <strong>Jakarta</strong> langganan <strong>banjir</strong>.</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1226693286665998338";"[{'screen_name': 'bong_nek', 'user_id': '1107672143049875457'}, {'screen_name': 'mulyonotegal007', 'user_id': '1032066333578387460'}]"
"WongCiliiiiiik";"WongCilikJakarta";"1225221687383187456";"1227271035000479744";"/WongCiliiiiiik/status/1227271035000479744";"2020-02-11 16:39:50";1581439190;"Payahnya pakai banget n kebangetan..
Kenapa harus monas ya ???
Sirkuit sentul nganggur tuh., kalau memang niat sentul aja benahin..
Biar ga banyak keluar uang..
Karna solusi pemecahan banjir jakarta itu lebih pentng x..";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Payahnya pakai banget n kebangetan..
Kenapa harus monas ya ???
Sirkuit sentul nganggur tuh., kalau memang niat sentul aja benahin..
Biar ga banyak keluar uang..
Karna solusi pemecahan <strong>banjir</strong> <strong>jakarta</strong> itu lebih pentng x..</p>";"[]";"[]";False;"[]";"";4;1;1;True;True;"1227079948482924544";"[{'screen_name': 'ArifinNKRI_84', 'user_id': '2225088729'}, {'screen_name': 'Bangzul__88', 'user_id': '1198362933178195968'}]"
